time,haccel_trapz_int1,haccel_trapz_int2,haccel_peak_int3,haccel_peak_int4,vaccel_trapz_int1,vaccel_trapz_int2,vaccel_peak_int3,vaccel_peak_int4
7060,3.343573493244567e-05,2.3929259583343696e-05,0.07200000000000001,0.388,2.239793735679673e-05,4.1345821028153705e-05,0.192,0.36
7070,3.496439899785716e-05,2.380156136558778e-05,0.076,0.404,2.301614899433128e-05,4.0843608933940084e-05,0.192,0.36
7080,3.5342813898238696e-05,2.419688909468732e-05,0.07200000000000001,0.4,2.277362584284146e-05,4.1024621470440945e-05,0.184,0.364
7090,3.4279596757572585e-05,2.419747478221693e-05,0.07200000000000001,0.364,2.4301513554240132e-05,4.261726187570218e-05,0.22,0.36
7100,3.634380757142283e-05,2.4090942087847493e-05,0.07200000000000001,0.396,2.48975314434053e-05,3.989163861626414e-05,0.22,0.36
7110,3.5558794302592755e-05,2.34640181762755e-05,0.07200000000000001,0.396,2.404340028150907e-05,4.007935064962014e-05,0.22,0.36
7120,3.416963577567508e-05,2.4083694513185202e-05,0.07200000000000001,0.41200000000000003,2.4064458824841922e-05,4.3338991677423146e-05,0.196,0.388
7130,3.327454547704813e-05,2.392494698783006e-05,0.07200000000000001,0.40800000000000003,2.3689395754815258e-05,3.883145642257068e-05,0.192,0.364
7140,3.511943248604871e-05,2.452765200379908e-05,0.07200000000000001,0.40800000000000003,2.4632416751409198e-05,3.9721080491027974e-05,0.216,0.36
7150,3.451603655823131e-05,2.3655030364663708e-05,0.07200000000000001,0.4,2.3410969876983807e-05,3.941067757570651e-05,0.184,0.36
7160,3.2386542481090076e-05,2.5640442945637107e-05,0.076,0.41600000000000004,2.4223479435634952e-05,4.4198701565117604e-05,0.212,0.36
7170,3.4325086984018384e-05,2.537153168055099e-05,0.07200000000000001,0.4,2.3760091474209253e-05,4.023386972316367e-05,0.184,0.364
7180,3.301348412550924e-05,2.2296332305717694e-05,0.07200000000000001,0.392,2.3176000514907124e-05,4.038838447013284e-05,0.184,0.384
7190,3.737372765577912e-05,2.551152541057047e-05,0.07200000000000001,0.404,2.355377499838436e-05,4.226568951690962e-05,0.22,0.368
7200,3.314797484293974e-05,2.4283813436747303e-05,0.07200000000000001,0.34800000000000003,2.2362269299511016e-05,4.450848116923861e-05,0.184,0.36
7210,3.4269487686138015e-05,2.3577185283625775e-05,0.07200000000000001,0.41200000000000003,2.157959657427352e-05,4.396741829497945e-05,0.188,0.368
7220,3.5568096853166745e-05,2.4266896833930058e-05,0.07200000000000001,0.364,2.4491610075241925e-05,4.047440800504954e-05,0.212,0.36
7230,3.446563702731468e-05,2.6810564304578393e-05,0.076,0.40800000000000003,2.46129942719932e-05,4.375084878735498e-05,0.22,0.36
7240,3.5765806620076146e-05,2.424098035328128e-05,0.07200000000000001,0.396,2.2996671840428642e-05,4.354268059089408e-05,0.196,0.368
7250,3.3473465659789844e-05,2.4731457442485164e-05,0.07200000000000001,0.4,2.4303168059638865e-05,4.233673187448765e-05,0.216,0.38
7260,3.5373593384148094e-05,2.215441842489786e-05,0.076,0.388,2.1953743227995158e-05,4.282421081672834e-05,0.188,0.364
7270,3.3009417745123916e-05,2.4467418655338114e-05,0.076,0.4,2.4548218835332633e-05,4.1957180201148963e-05,0.2,0.36
7280,3.65636589423937e-05,2.4677641653025425e-05,0.07200000000000001,0.34800000000000003,2.3858406643149364e-05,4.1977415468588306e-05,0.212,0.396
7290,3.569134023777373e-05,2.4863459924538865e-05,0.07200000000000001,0.4,2.308216288293329e-05,4.160815994527904e-05,0.192,0.388
7300,3.608633082976292e-05,2.2282139606002063e-05,0.076,0.396,2.420124029872112e-05,4.0663758955241095e-05,0.20800000000000002,0.364
7310,3.418210318568246e-05,2.505472540081863e-05,0.07200000000000001,0.41200000000000003,2.442452512912502e-05,4.145835613082407e-05,0.22,0.36
7320,3.426944191037076e-05,2.4612729182812483e-05,0.08,0.392,2.2487812587871228e-05,4.371155941317815e-05,0.192,0.36
7330,3.516094492981195e-05,2.5775156799839487e-05,0.07200000000000001,0.4,2.340612914093521e-05,4.064443020263334e-05,0.188,0.36
7340,3.327129264076256e-05,2.2027697584193292e-05,0.076,0.4,2.3111218704129466e-05,4.310690010001487e-05,0.216,0.36
7350,3.363837976718816e-05,2.3833783262122666e-05,0.07200000000000001,0.4,2.458141545568058e-05,4.194587894298252e-05,0.212,0.36
7360,3.238592158793501e-05,2.328726781283842e-05,0.07200000000000001,0.392,2.341838374786161e-05,4.135092068750929e-05,0.216,0.388
7370,3.476069487821785e-05,2.4672826078951395e-05,0.07200000000000001,0.404,2.244969192467355e-05,4.278890274208778e-05,0.192,0.364
7380,3.601914903311523e-05,2.4141098100502597e-05,0.07200000000000001,0.392,2.4173354550175664e-05,3.949015875535129e-05,0.20400000000000001,0.36
7390,3.413184185476068e-05,2.3399293941430675e-05,0.076,0.4,2.3199888636157927e-05,4.171757340806801e-05,0.212,0.368
7400,3.36579176631689e-05,2.628369467234326e-05,0.07200000000000001,0.404,2.521760179715881e-05,4.347705922969029e-05,0.216,0.364
7410,3.587079052897692e-05,2.5102572556845825e-05,0.07200000000000001,0.352,2.265581192351096e-05,4.310923550797419e-05,0.216,0.364
7420,3.596795365400645e-05,2.4661716854844243e-05,0.07200000000000001,0.404,2.340283738671544e-05,4.2550049729124e-05,0.192,0.36
7430,3.380951537654229e-05,2.633379384382249e-05,0.07200000000000001,0.404,2.3677514334496817e-05,4.286611168235329e-05,0.192,0.36
7440,3.348620049601671e-05,2.5833555396425026e-05,0.07200000000000001,0.41600000000000004,2.3634492498392123e-05,4.1802403729451174e-05,0.192,0.36
7450,3.4109315174006314e-05,2.4391943222144975e-05,0.07200000000000001,0.392,2.3163776055268193e-05,4.128999967958376e-05,0.22,0.38
7460,3.403963172201019e-05,2.548072496658597e-05,0.07200000000000001,0.41200000000000003,2.0951494304283218e-05,4.406709388864084e-05,0.196,0.364
7470,3.3984947982119567e-05,2.3541979869189657e-05,0.07200000000000001,0.392,2.3244866405489307e-05,4.47522381305388e-05,0.212,0.364
7480,3.30975791228843e-05,2.4301844317683893e-05,0.07200000000000001,0.4,2.1670296540553737e-05,4.3462089683756384e-05,0.192,0.364
7490,3.249264365426339e-05,2.6547279367427803e-05,0.076,0.34800000000000003,2.405478420768094e-05,4.1434753446352865e-05,0.216,0.388
7500,3.270595366803718e-05,2.4610204828993064e-05,0.076,0.364,2.4699157869095423e-05,4.2875821253091125e-05,0.184,0.364
7510,3.409886690338578e-05,2.533960103640167e-05,0.07200000000000001,0.384,2.472440551118022e-05,4.4541874909901633e-05,0.184,0.36
7520,3.2703563718301004e-05,2.442124125800517e-05,0.076,0.4,2.3858423286261857e-05,4.3559412604156964e-05,0.184,0.364
7530,3.356976332742264e-05,2.322491292033027e-05,0.07200000000000001,0.388,2.3390930367705678e-05,4.1683949007275454e-05,0.216,0.368
7540,3.260854867630146e-05,2.6855689319179813e-05,0.07200000000000001,0.40800000000000003,2.404237089859556e-05,4.477188688834271e-05,0.216,0.36
7550,3.177453296245469e-05,2.3456406236661566e-05,0.07200000000000001,0.41600000000000004,2.4783215541760424e-05,4.161080864141273e-05,0.196,0.36
7560,3.3234690116073975e-05,2.1602245431311875e-05,0.07200000000000001,0.392,2.5613992153870176e-05,4.1966441767831014e-05,0.2,0.36
7570,3.409834727292709e-05,2.5068282963955728e-05,0.076,0.4,2.392016910002367e-05,4.148583662647579e-05,0.188,0.36
7580,3.265968420650806e-05,2.4672724320338903e-05,0.07200000000000001,0.40800000000000003,2.4373573415669675e-05,4.3428363838985e-05,0.212,0.376
7590,3.3367365877283055e-05,2.4167889187896647e-05,0.07200000000000001,0.396,2.5030682489015964e-05,4.248254549251026e-05,0.184,0.36
7600,3.4519710255703954e-05,2.4812059236314708e-05,0.07200000000000001,0.392,2.4865597572252274e-05,4.392484511221214e-05,0.192,0.392
7610,3.2387508285771233e-05,2.520416089834749e-05,0.14,0.392,2.326801347946209e-05,4.293303145656586e-05,0.184,0.392
7620,3.332120248659893e-05,2.483662073507884e-05,0.07200000000000001,0.392,2.4979264948020777e-05,4.29372485907495e-05,0.216,0.396
7630,3.521387397637317e-05,2.4415898570884098e-05,0.07200000000000001,0.41200000000000003,2.3343410650297106e-05,4.077841027405019e-05,0.184,0.36
7640,3.07437395584391e-05,2.539559752428325e-05,0.076,0.4,2.4779300366764075e-05,4.3359665607456456e-05,0.184,0.364
7650,3.271614186053875e-05,2.6712500443322156e-05,0.07200000000000001,0.396,2.2431963789228163e-05,4.183515156461965e-05,0.216,0.36
7660,3.357534905862417e-05,2.319558988930511e-05,0.07200000000000001,0.4,2.3728208017676608e-05,4.2703744675405433e-05,0.2,0.36
7670,3.302515818641524e-05,2.3374153468334005e-05,0.08,0.4,2.219749957860481e-05,4.5584228610408235e-05,0.188,0.36
7680,3.333586413283574e-05,2.61769489680952e-05,0.07200000000000001,0.38,2.0954923286416955e-05,4.536667001787273e-05,0.22,0.368
7690,3.705605503852689e-05,2.3302611241759513e-05,0.07200000000000001,0.384,2.2105410029517798e-05,3.977606674423657e-05,0.2,0.364
7700,3.473703180386602e-05,2.2519792620207498e-05,0.07200000000000001,0.404,2.3593641789087846e-05,4.088989811412298e-05,0.192,0.364
7710,3.175726579774555e-05,2.5276592534552643e-05,0.07200000000000001,0.392,2.1172014337451927e-05,4.500007945028851e-05,0.2,0.388
7720,3.6113020116618384e-05,2.4042001138275087e-05,0.07200000000000001,0.404,2.2815070131726704e-05,4.4827268817125795e-05,0.188,0.36
7730,3.36863882675437e-05,2.727775142252188e-05,0.07200000000000001,0.40800000000000003,2.3351118421438438e-05,4.324714653492856e-05,0.184,0.36
7740,3.503182054309225e-05,2.5677431196867117e-05,0.14400000000000002,0.404,2.2675786702872065e-05,4.4567392127536695e-05,0.20800000000000002,0.368
7750,3.153551172423186e-05,2.5268893413836383e-05,0.076,0.40800000000000003,2.1988037712725467e-05,4.385704549758121e-05,0.22,0.36
7760,3.3990530517425324e-05,2.5392322311459017e-05,0.07200000000000001,0.41600000000000004,2.313595043227251e-05,4.316573895148492e-05,0.184,0.36
7770,3.441241637343223e-05,2.4464914360229074e-05,0.076,0.404,2.3440263529444444e-05,4.3393118819413316e-05,0.188,0.36
7780,3.492266494643728e-05,2.484043509580045e-05,0.14400000000000002,0.38,2.287399548549173e-05,4.520883165970369e-05,0.196,0.384
7790,3.268040578187188e-05,2.5956774369780863e-05,0.07200000000000001,0.40800000000000003,2.183269332922793e-05,4.5053915075151514e-05,0.184,0.372
7800,3.266462832450339e-05,2.763379900176981e-05,0.07200000000000001,0.4,2.370212733402493e-05,4.456646081043914e-05,0.184,0.36
7810,3.7644722215194645e-05,2.3652929698893096e-05,0.076,0.388,2.563658925054717e-05,4.1720095116102996e-05,0.196,0.36
7820,3.5003914960757106e-05,2.316831970829904e-05,0.07200000000000001,0.41600000000000004,2.27720340089672e-05,4.450511690592253e-05,0.192,0.364
7830,3.448714271938887e-05,2.3078434497617473e-05,0.07200000000000001,0.4,2.39095715627232e-05,4.479982831267432e-05,0.216,0.364
7840,3.2316647060536046e-05,2.5264672593453294e-05,0.07200000000000001,0.40800000000000003,2.3482752088761498e-05,4.520240702757841e-05,0.188,0.36
7850,3.243541038449166e-05,2.6308277133442696e-05,0.07200000000000001,0.4,2.2934888565572756e-05,4.634513983189094e-05,0.188,0.392
7860,3.489703879303294e-05,2.5768994111532352e-05,0.124,0.41600000000000004,2.3737985010516898e-05,4.5261624536090404e-05,0.192,0.364
7870,3.0524106465751005e-05,2.508183376447363e-05,0.07200000000000001,0.396,2.1782427079070157e-05,4.6112602640627866e-05,0.184,0.368
7880,3.4015772462514125e-05,2.667115587804756e-05,0.07200000000000001,0.40800000000000003,2.3958259193787916e-05,4.443836738228668e-05,0.2,0.36
7890,3.656680200041511e-05,2.338750151261495e-05,0.07200000000000001,0.384,2.190499933594126e-05,4.435886864587078e-05,0.192,0.36
7900,3.4166090460212154e-05,2.5672580453672735e-05,0.07200000000000001,0.4,2.2404606440719688e-05,4.4807262185893676e-05,0.20800000000000002,0.36
7910,3.164754124372451e-05,2.6266408392570526e-05,0.076,0.396,2.3000042200156398e-05,4.753419720862543e-05,0.216,0.364
7920,3.3435525251654624e-05,2.4082716243758182e-05,0.076,0.4,2.4974080749199457e-05,4.3820817549195115e-05,0.196,0.36
7930,3.4181455523178236e-05,2.53926845671113e-05,0.07200000000000001,0.41200000000000003,2.2776318816886818e-05,4.521272381293909e-05,0.192,0.368
7940,3.430866566884469e-05,2.6269075812160717e-05,0.076,0.392,2.357539074464886e-05,4.618371336666484e-05,0.22,0.392
7950,3.27317066032661e-05,2.6054770107886063e-05,0.07200000000000001,0.40800000000000003,2.423569147547321e-05,4.847951105850755e-05,0.196,0.36
7960,3.098154260336538e-05,2.5814082307421316e-05,0.076,0.4,2.214446891635379e-05,4.760894615192192e-05,0.216,0.368
7970,3.4173687360714895e-05,2.518649975927115e-05,0.07200000000000001,0.404,2.4159196511412686e-05,4.520815616299234e-05,0.196,0.36
7980,3.202033317596993e-05,2.343460780364523e-05,0.07200000000000001,0.34800000000000003,2.2079108322545137e-05,4.4951230185984786e-05,0.22,0.388
7990,3.341352656840872e-05,2.4292731222316543e-05,0.076,0.392,2.382639382942908e-05,4.423414368591735e-05,0.184,0.368
8000,3.398051287115179e-05,2.5892054030595792e-05,0.07200000000000001,0.392,2.3903959203982157e-05,4.682103189755464e-05,0.216,0.36
8010,3.467045459529847e-05,2.74623354893364e-05,0.07200000000000001,0.4,2.4992752819620296e-05,4.667231643140629e-05,0.188,0.368
8020,3.303804052378176e-05,2.3652438140384227e-05,0.07200000000000001,0.4,2.5220554317729646e-05,4.5429494725198635e-05,0.2,0.36
8030,3.496041464954289e-05,2.6966796479195496e-05,0.07200000000000001,0.38,2.278670911176225e-05,4.763000900157995e-05,0.20400000000000001,0.364
8040,3.259925972315395e-05,2.664612687059691e-05,0.07200000000000001,0.41600000000000004,2.0342832317962276e-05,4.756679586794403e-05,0.192,0.36
8050,3.2807438517805414e-05,2.6439255457589092e-05,0.07200000000000001,0.4,2.3759565320049586e-05,4.893682630329931e-05,0.22,0.364
8060,3.324191072835036e-05,2.5024434489683184e-05,0.07200000000000001,0.392,2.209037125783421e-05,4.66346850167995e-05,0.20800000000000002,0.36
8070,3.386775150228397e-05,2.5132438343987402e-05,0.07200000000000001,0.4,2.4253205355660648e-05,4.516508590708724e-05,0.20800000000000002,0.36
8080,3.452793912926743e-05,2.4618766995224928e-05,0.076,0.41200000000000003,2.285923957279682e-05,4.4451856755404806e-05,0.216,0.36
8090,3.5334046525528626e-05,2.4405479916881992e-05,0.07200000000000001,0.392,2.330538143613909e-05,4.576666387091353e-05,0.20800000000000002,0.36
8100,3.0572718942348124e-05,2.5166149910054608e-05,0.076,0.388,2.330523653931161e-05,4.5311564699548726e-05,0.188,0.364
8110,3.2278451668776976e-05,2.7177458845955068e-05,0.076,0.392,2.379011663887463e-05,4.779266459390708e-05,0.2,0.364
8120,3.502814014204016e-05,2.6106265031962804e-05,0.07200000000000001,0.396,2.3280979888296596e-05,4.3598834031947284e-05,0.20400000000000001,0.364
8130,3.2743934782346616e-05,2.5289764249167377e-05,0.07200000000000001,0.4,2.277368042584505e-05,4.552477250483729e-05,0.192,0.36
8140,3.45306031545745e-05,2.549426635032455e-05,0.14400000000000002,0.388,2.0669842442406282e-05,4.7273812147738186e-05,0.196,0.364
8150,3.5579126606914235e-05,2.4965262013080542e-05,0.076,0.4,2.2375100122838177e-05,4.487630707211014e-05,0.20400000000000001,0.4
8160,3.0863725901418076e-05,2.524613109912203e-05,0.07200000000000001,0.388,2.4188909205052517e-05,4.5871461972721764e-05,0.20800000000000002,0.36
8170,3.3954806049927976e-05,2.4197626267337362e-05,0.076,0.34800000000000003,2.6823319250128622e-05,4.306576929993292e-05,0.192,0.368
8180,3.348676484890903e-05,2.7139275463539517e-05,0.07200000000000001,0.384,2.4894915519094254e-05,4.5871425992301284e-05,0.192,0.392
8190,3.372396682354198e-05,2.1571033757327046e-05,0.07200000000000001,0.4,2.396849880238547e-05,4.235709672126998e-05,0.196,0.364
8200,3.4764706149787815e-05,2.6089352379072384e-05,0.07200000000000001,0.40800000000000003,2.3950113092428583e-05,4.3199220372179703e-05,0.196,0.36
8210,3.313749396521711e-05,2.5409777299877245e-05,0.07200000000000001,0.4,2.4838799325129342e-05,4.747114826634067e-05,0.216,0.364
8220,3.369526691996364e-05,2.518466412887871e-05,0.07200000000000001,0.40800000000000003,2.2230694720322572e-05,4.408108604714409e-05,0.188,0.36
8230,3.8304005798424056e-05,2.413146964399801e-05,0.076,0.396,2.312430246383515e-05,4.384074874534772e-05,0.192,0.392
8240,3.276288292231433e-05,2.679565974152867e-05,0.07200000000000001,0.396,2.2780672916324678e-05,4.697946978659806e-05,0.188,0.388
8250,3.425747811882369e-05,2.4406334940308924e-05,0.07200000000000001,0.388,2.312819437968433e-05,4.712324686735374e-05,0.192,0.364
8260,3.443617800485393e-05,2.75537883538992e-05,0.07200000000000001,0.396,2.1718294813025244e-05,4.414370113437937e-05,0.212,0.364
8270,3.483471319707999e-05,2.524593367927741e-05,0.076,0.40800000000000003,2.345314886502247e-05,4.7033108763121876e-05,0.20400000000000001,0.36
8280,3.503099659774917e-05,2.4508638171811304e-05,0.07200000000000001,0.396,2.4324723356210826e-05,4.265013401066669e-05,0.212,0.36
8290,3.838938471534449e-05,2.2633921303193876e-05,0.07200000000000001,0.388,2.3143786471658284e-05,4.227627159123503e-05,0.20800000000000002,0.376
8300,3.560683683741408e-05,2.5310772306405046e-05,0.07200000000000001,0.4,2.3235534561295714e-05,4.2538371715561704e-05,0.192,0.396
8310,3.285517446876394e-05,2.515189485380697e-05,0.076,0.384,2.3346784050854016e-05,4.409663198376677e-05,0.192,0.368
8320,3.331465384524922e-05,2.7224692383694357e-05,0.07200000000000001,0.40800000000000003,2.3986560128136067e-05,4.648368924098522e-05,0.188,0.38
8330,3.645090332780503e-05,2.3843189994178676e-05,0.076,0.404,2.2219106562708278e-05,4.4849791525770265e-05,0.188,0.36
8340,3.277669472977494e-05,2.539233751797195e-05,0.076,0.4,2.239834310596969e-05,4.303036343006621e-05,0.184,0.368
8350,3.665509138233729e-05,2.6232178572159168e-05,0.07200000000000001,0.396,2.3044753077981273e-05,4.72631668421521e-05,0.20800000000000002,0.364
8360,3.40374113746822e-05,2.60647942669717e-05,0.07200000000000001,0.4,2.1533051521792538e-05,4.667728155914799e-05,0.188,0.36
8370,3.2655693189327436e-05,2.5298201816760122e-05,0.076,0.38,2.1735896463793092e-05,4.388838071635217e-05,0.184,0.36
8380,3.676722865108581e-05,2.5034792277717273e-05,0.07200000000000001,0.396,2.255983103935257e-05,4.138283185060053e-05,0.184,0.364
8390,3.412381475440318e-05,2.5948072356424854e-05,0.076,0.41200000000000003,1.9999492813299815e-05,4.235848170215187e-05,0.188,0.36
8400,3.488193460324575e-05,2.4990329656984652e-05,0.07200000000000001,0.388,2.4398786333106704e-05,4.434416003263783e-05,0.188,0.364
8410,3.5567265968533025e-05,2.4963694811830864e-05,0.128,0.388,2.149170913494622e-05,4.662771199104359e-05,0.192,0.36
8420,3.5788876208783084e-05,2.718898033874324e-05,0.14,0.40800000000000003,2.2339214013653723e-05,4.589123919372003e-05,0.196,0.364
8430,3.54057936277828e-05,2.3922761810810834e-05,0.08,0.404,2.1052578325372957e-05,4.435039039806532e-05,0.212,0.36
8440,3.5591919386596224e-05,2.54845587225681e-05,0.07200000000000001,0.4,2.3490585750215568e-05,4.552883166335215e-05,0.20800000000000002,0.364
8450,3.540414122975874e-05,2.4236310430756523e-05,0.07200000000000001,0.404,2.0545114592307154e-05,4.2290456554827184e-05,0.212,0.36
8460,3.3630925053657096e-05,2.7941204619883458e-05,0.076,0.41600000000000004,2.3537807298341358e-05,4.457743974749885e-05,0.20400000000000001,0.36
8470,3.4930081310173715e-05,2.4960528299863405e-05,0.076,0.404,2.2724668969751428e-05,4.445032177810305e-05,0.192,0.368
8480,3.173599217481207e-05,2.5620623974463602e-05,0.076,0.392,2.475222565691138e-05,4.448354900888226e-05,0.216,0.376
